date,value,weather_temp_mean,weather_precip_sum,weather_wind_mean,holiday_count,is_weekend,weather_temp_mean_lag1,weather_temp_mean_lag7,weather_precip_sum_lag1,weather_precip_sum_lag7,weather_wind_mean_lag1,weather_wind_mean_lag7,holiday_count_lag1,holiday_count_lag7,is_weekend_lag1,is_weekend_lag7,dow_sin,dow_cos,doy_sin,doy_cos,value_lag1,value_lag7,value_lag14,value_roll_mean_7,value_roll_mean_14,Days,target,predictor,var1,var2,Industrial_Production,Consumer_Price_Index,Oil,API_WELLNO,ReportDate
2023-02-11,69.6384012632703,15.0,1.3,10.5,0,1,13.3,10.4,0.3,0.0,6.7,7.2,0.0,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.6612634749656386,0.7501537286959042,48.860186537842665,62.32553625690134,53.43852685518585,57.29115532815717,56.678028628372445,150,69.6384012632703,48.860186537842665,69.6384012632703,48.860186537842665,69.6384012632703,48.860186537842665,69.6384012632703,entity_001,2023-02-11
2023-02-12,55.17928148277993,15.7,0.1,11.2,0,1,15.0,10.7,1.3,0.0,10.5,7.1,0.0,0.0,1.0,1.0,-0.7818314824680299,0.6234898018587334,0.6740694616546162,0.7386679638813748,69.6384012632703,44.34929565406774,27.350887533887448,58.83829616083033,58.66577105329333,151,55.17928148277993,69.6384012632703,55.17928148277993,69.6384012632703,55.17928148277993,69.6384012632703,55.17928148277993,entity_001,2023-02-12
2023-02-13,54.942254917342815,14.3,0.1,5.6,0,0,15.7,11.7,0.1,0.0,11.2,7.6,0.0,0.0,1.0,0.0,0.0,1.0,0.6866759803451553,0.726963615332308,55.17928148277993,63.195934141613,54.22746099170078,57.659199128791734,58.71682776226776,152,54.942254917342815,55.17928148277993,54.942254917342815,55.17928148277993,54.942254917342815,55.17928148277993,54.942254917342815,entity_001,2023-02-13
2023-02-14,60.807020994819446,15.8,3.0,11.1,0,0,14.3,11.4,0.1,0.2,5.6,9.8,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.6990793005655562,0.7150441465537444,54.942254917342815,60.7227108264949,54.17253649036935,57.67124343855238,59.19071951258563,153,60.807020994819446,54.942254917342815,60.807020994819446,54.942254917342815,60.807020994819446,54.942254917342815,60.807020994819446,entity_001,2023-02-14
2023-02-15,46.48023626591993,13.5,17.7,9.2,0,0,15.8,12.4,3.0,6.3,11.1,13.4,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.7112757519738152,0.7029130847082615,60.807020994819446,68.09273552457489,68.70227123058987,54.58374354445882,57.603431300823495,154,46.48023626591993,60.807020994819446,46.48023626591993,60.807020994819446,46.48023626591993,60.807020994819446,46.48023626591993,entity_001,2023-02-15
2023-02-16,48.75587592382325,13.4,6.7,9.7,0,0,13.5,13.1,17.7,0.0,9.2,9.4,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.7232617254437388,0.6905740195722293,46.48023626591993,46.17882334923667,65.84354091307955,54.9518939122569,56.38288380159089,155,48.75587592382325,46.48023626591993,48.75587592382325,46.48023626591993,48.75587592382325,46.48023626591993,48.75587592382325,entity_001,2023-02-16
2023-02-17,67.17914506430043,15.5,0.6,9.9,0,0,13.4,13.3,6.7,0.3,9.7,6.7,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.7350336741329412,0.6780306024735382,48.75587592382325,48.860186537842665,59.83208008358567,57.568887987465146,56.907674157356226,156,67.17914506430043,48.75587592382325,67.17914506430043,48.75587592382325,67.17914506430043,48.75587592382325,67.17914506430043,entity_001,2023-02-17
2023-02-18,62.90927707002993,15.0,0.0,9.4,0,1,15.5,15.0,0.6,1.3,9.9,10.5,0.0,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.746588114532413,0.6652865452111116,67.17914506430043,69.6384012632703,62.32553625690134,56.60758453128796,56.94936992972256,157,62.90927707002993,67.17914506430043,62.90927707002993,67.17914506430043,62.90927707002993,67.17914506430043,62.90927707002993,entity_001,2023-02-18
2023-02-19,61.73633441720317,15.4,0.0,8.1,0,1,15.0,15.7,0.0,0.1,9.4,11.2,0.0,0.0,1.0,1.0,-0.7818314824680299,0.6234898018587334,0.7579216274973472,0.6523456189565257,62.90927707002993,55.17928148277993,44.34929565406774,57.54430637906271,58.19130126994652,158,61.73633441720317,62.90927707002993,61.73633441720317,62.90927707002993,61.73633441720317,62.90927707002993,61.73633441720317,entity_001,2023-02-19
2023-02-20,47.5038006048717,15.6,0.9,7.4,0,0,15.4,14.3,0.0,0.1,8.1,5.6,0.0,0.0,1.0,0.0,0.0,1.0,0.7690308592589181,0.6392116531380588,61.73633441720317,54.942254917342815,63.195934141613,56.48167004870969,57.07043458875072,159,47.5038006048717,61.73633441720317,47.5038006048717,61.73633441720317,47.5038006048717,61.73633441720317,47.5038006048717,entity_001,2023-02-20
2023-02-21,69.05083277037323,14.4,0.0,8.4,0,0,15.6,15.8,0.9,3.0,7.4,11.1,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.7799125224167177,0.6258885343075018,47.5038006048717,60.807020994819446,60.7227108264949,57.659357445217374,57.66530044188488,160,69.05083277037323,47.5038006048717,69.05083277037323,47.5038006048717,69.05083277037323,47.5038006048717,69.05083277037323,entity_001,2023-02-21
2023-02-22,51.618140862911815,15.2,0.0,9.4,0,0,14.4,13.5,0.0,17.7,8.4,9.2,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.7905633969115482,0.612380204990065,69.05083277037323,46.48023626591993,68.09273552457489,58.393343816216216,56.48854368033752,161,51.618140862911815,69.05083277037323,51.618140862911815,69.05083277037323,51.618140862911815,69.05083277037323,51.618140862911815,entity_001,2023-02-22
2023-02-23,57.569218988566845,14.4,0.9,12.6,0,0,15.2,13.4,0.0,6.7,9.4,9.7,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8009803309782905,0.5986906625177214,51.618140862911815,48.75587592382325,46.17882334923667,59.6523928254653,57.3021433688611,162,57.569218988566845,51.618140862911815,57.569218988566845,51.618140862911815,57.569218988566845,51.618140862911815,57.569218988566845,entity_001,2023-02-23
2023-02-24,49.42471302440944,12.5,3.6,9.7,0,0,14.4,15.5,0.9,0.6,12.6,9.9,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8111602420785621,0.5848239578463322,57.569218988566845,67.17914506430043,48.860186537842665,57.11604539119516,57.34246668933015,163,49.42471302440944,57.569218988566845,49.42471302440944,57.569218988566845,49.42471302440944,57.569218988566845,49.42471302440944,entity_001,2023-02-24
2023-02-25,58.15047292010555,11.9,4.5,16.4,0,1,12.5,15.0,3.6,0.0,9.7,9.4,0.0,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8211001178128892,0.5707841943569036,49.42471302440944,62.90927707002993,69.6384012632703,56.436216226920244,56.5219003791041,164,58.15047292010555,49.42471302440944,58.15047292010555,49.42471302440944,58.15047292010555,49.42471302440944,58.15047292010555,entity_001,2023-02-25
2023-02-26,63.95511935656256,13.3,25.0,17.1,0,1,11.9,15.4,4.5,0.0,16.4,8.1,0.0,0.0,1.0,1.0,-0.7818314824680299,0.6234898018587334,0.8307970168121247,0.5565755266413303,58.15047292010555,61.73633441720317,55.17928148277993,56.7531855039716,57.148745941517156,165,63.95511935656256,58.15047292010555,63.95511935656256,58.15047292010555,63.95511935656256,58.15047292010555,63.95511935656256,entity_001,2023-02-26
2023-02-27,64.43405193702453,13.7,1.3,12.0,0,0,13.3,15.6,25.0,0.9,17.1,7.4,0.0,0.0,1.0,0.0,0.0,1.0,0.8402480696078469,0.5422021592729844,63.95511935656256,47.5038006048717,54.942254917342815,59.17179283713627,57.82673144292299,166,64.43405193702453,63.95511935656256,64.43405193702453,63.95511935656256,64.43405193702453,63.95511935656256,64.43405193702453,entity_001,2023-02-27
2023-02-28,58.86647591055021,13.4,7.5,13.9,0,0,13.7,14.4,1.3,0.0,12.0,8.4,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8494504794814806,0.527668345562516,64.43405193702453,69.05083277037323,60.807020994819446,57.71688471430442,57.6881210797609,167,58.86647591055021,64.43405193702453,58.86647591055021,64.43405193702453,58.86647591055021,64.43405193702453,58.86647591055021,entity_001,2023-02-28
2023-03-01,60.97942652050996,13.6,0.7,9.7,0,0,13.4,15.2,7.5,0.0,13.9,9.4,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.8584015232918917,0.512978386299228,58.86647591055021,51.618140862911815,46.48023626591993,59.054211236818446,58.723777526517324,168,60.97942652050996,58.86647591055021,60.97942652050996,58.86647591055021,60.97942652050996,58.86647591055021,60.97942652050996,entity_001,2023-03-01
2023-03-02,68.3574935541603,14.2,0.5,8.1,0,0,13.6,14.4,0.7,0.9,9.7,12.6,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.8670985522812081,0.4981366284784055,60.97942652050996,57.569218988566845,48.75587592382325,60.59539331761751,60.12389307154141,169,68.3574935541603,60.97942652050996,68.3574935541603,60.97942652050996,68.3574935541603,60.97942652050996,68.3574935541603,entity_001,2023-03-02
2023-03-03,65.10948694343797,13.9,1.1,8.5,0,0,14.2,12.5,0.5,3.6,8.1,9.7,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.8755389928586302,0.4831474640149687,68.3574935541603,49.42471302440944,67.17914506430043,62.83607530605015,59.97606034862266,170,65.10948694343797,68.3574935541603,65.10948694343797,68.3574935541603,65.10948694343797,68.3574935541603,65.10948694343797,entity_001,2023-03-03
2023-03-04,73.97077168548168,12.9,0.0,8.0,0,1,13.9,11.9,1.1,4.5,8.5,16.4,0.0,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8837203473619977,0.4680153284438345,65.10948694343797,58.15047292010555,62.90927707002993,65.09611798681817,60.76616710686921,171,73.97077168548168,65.10948694343797,73.97077168548168,65.10948694343797,73.97077168548168,65.10948694343797,73.97077168548168,entity_001,2023-03-04
2023-03-05,56.98934766488927,12.8,0.0,6.0,0,1,12.9,13.3,0.0,25.0,8.0,17.1,0.0,0.0,1.0,1.0,-0.7818314824680299,0.6234898018587334,0.8916401947968874,0.45274469960737107,73.97077168548168,63.95511935656256,61.73633441720317,64.10100774515055,60.42709662456108,172,56.98934766488927,73.97077168548168,56.98934766488927,73.97077168548168,56.98934766488927,73.97077168548168,56.98934766488927,entity_001,2023-03-05
2023-03-06,50.24886005190933,15.0,0.0,11.0,0,0,12.8,13.7,0.0,1.3,6.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8992961915530253,0.4373400963303323,56.98934766488927,64.43405193702453,47.5038006048717,62.07455176156267,60.623172299349484,173,50.24886005190933,56.98934766488927,50.24886005190933,56.98934766488927,50.24886005190933,56.98934766488927,50.24886005190933,entity_001,2023-03-06
2023-03-07,57.29598238261443,16.0,0.0,9.2,0,0,15.0,13.4,0.0,7.5,11.0,13.9,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9066860720977985,0.4218060770826634,50.24886005190933,58.86647591055021,69.05083277037323,61.850195543286134,59.78354012879528,174,57.29598238261443,50.24886005190933,57.29598238261443,50.24886005190933,57.29598238261443,50.24886005190933,57.29598238261443,entity_001,2023-03-07
2023-03-08,52.01923918777711,16.1,0.0,5.9,0,0,16.0,13.6,0.0,0.7,9.2,9.7,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9138076496466615,0.4061472386305789,57.29598238261443,60.97942652050996,51.618140862911815,60.57016878146715,59.8121900091428,175,52.01923918777711,57.29598238261443,52.01923918777711,57.29598238261443,52.01923918777711,57.29598238261443,52.01923918777711,entity_001,2023-03-08
2023-03-09,62.684700995495824,16.0,0.2,6.3,0,0,16.1,14.2,0.0,0.5,5.9,8.1,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9206588168102428,0.3903682146763026,52.01923918777711,68.3574935541603,57.569218988566845,59.7597698445151,60.1775815810663,176,62.684700995495824,52.01923918777711,62.684700995495824,52.01923918777711,62.684700995495824,52.01923918777711,62.684700995495824,entity_001,2023-03-09
2023-03-10,58.38831907013852,16.4,0.0,12.8,0,0,16.0,13.9,0.2,1.1,6.3,8.5,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9272375462179537,0.374473674486883,62.684700995495824,65.10948694343797,49.42471302440944,58.79960300547231,60.817839155761234,177,58.38831907013852,62.684700995495824,58.38831907013852,62.684700995495824,58.38831907013852,62.684700995495824,58.38831907013852,entity_001,2023-03-10
2023-03-11,69.968350022062,15.7,0.0,13.6,0,1,16.4,12.9,0.0,0.0,12.8,8.0,0.0,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.9335418911179212,0.35846832151248087,58.38831907013852,73.97077168548168,58.15047292010555,58.22782848212664,61.661973234472406,178,69.968350022062,58.38831907013852,69.968350022062,58.38831907013852,69.968350022062,58.38831907013852,69.968350022062,entity_001,2023-03-11
2023-03-12,45.93651061257626,16.2,0.0,10.2,0,1,15.7,12.8,0.0,0.0,13.6,6.0,0.0,0.0,1.0,1.0,-0.7818314824680299,0.6234898018587334,0.9395699859530622,0.342356891994542,69.968350022062,56.98934766488927,63.95511935656256,56.648851760367634,60.3749297527591,179,45.93651061257626,69.968350022062,45.93651061257626,69.968350022062,45.93651061257626,69.968350022062,45.93651061257626,entity_001,2023-03-12
2023-03-13,49.68157879085105,15.8,0.0,7.2,0,0,16.2,15.0,0.0,0.0,10.2,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.945320046913132,0.3261441535642696,45.93651061257626,50.24886005190933,64.43405193702453,56.56781158021646,59.32118167088957,180,49.68157879085105,45.93651061257626,49.68157879085105,45.93651061257626,49.68157879085105,45.93651061257626,49.68157879085105,entity_001,2023-03-13
2023-03-14,57.88693492959132,15.7,0.0,16.3,0,0,15.8,16.0,0.0,0.0,7.2,9.2,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9507903724625832,0.3098349038318025,49.68157879085105,57.29598238261443,58.86647591055021,56.652233372641724,59.25121445796393,181,57.88693492959132,49.68157879085105,57.88693492959132,49.68157879085105,57.88693492959132,49.68157879085105,57.88693492959132,entity_001,2023-03-14
2023-03-15,67.12077801624044,14.5,0.0,7.4,0,0,15.7,16.1,0.0,0.0,16.3,5.9,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9559793438440766,0.2934339689665273,57.88693492959132,52.01923918777711,60.97942652050996,58.8095960624222,59.68988242194468,182,67.12077801624044,57.88693492959132,67.12077801624044,57.88693492959132,67.12077801624044,57.88693492959132,67.12077801624044,entity_001,2023-03-15
2023-03-16,55.804008964284776,14.7,0.0,9.1,0,0,14.5,16.0,0.0,0.2,7.4,6.3,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9608854255574977,0.27694620226893646,67.12077801624044,62.684700995495824,68.3574935541603,57.82664005796347,58.79320495123928,183,55.804008964284776,67.12077801624044,55.804008964284776,67.12077801624044,55.804008964284776,67.12077801624044,55.804008964284776,entity_001,2023-03-16
2023-03-17,54.87328464711627,16.2,0.0,9.4,0,0,14.7,16.4,0.0,0.0,9.1,12.8,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9655071658143364,0.2603764827344581,55.804008964284776,58.38831907013852,65.10948694343797,57.324492283246016,58.06204764435916,184,54.87328464711627,55.804008964284776,54.87328464711627,55.804008964284776,54.87328464711627,55.804008964284776,54.87328464711627,entity_001,2023-03-17
2023-03-18,60.93431316341495,15.6,0.4,10.0,0,1,16.2,15.7,0.0,0.0,9.4,13.6,0.0,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.969843196967294,0.24372971360968387,54.87328464711627,69.968350022062,73.97077168548168,56.03391558915358,57.13087203564011,185,60.93431316341495,54.87328464711627,60.93431316341495,54.87328464711627,60.93431316341495,54.87328464711627,60.93431316341495,entity_001,2023-03-18
2023-03-19,58.455147509918206,14.9,0.0,11.3,0,1,15.6,16.2,0.4,0.0,10.0,10.2,0.0,0.0,1.0,1.0,-0.7818314824680299,0.6234898018587334,0.9738922359149924,0.22701082094141847,60.93431316341495,45.93651061257626,56.98934766488927,57.82229228877385,57.23557202457074,186,58.455147509918206,60.93431316341495,58.455147509918206,60.93431316341495,58.455147509918206,60.93431316341495,58.455147509918206,entity_001,2023-03-19
2023-03-20,51.94313164467392,15.5,0.0,12.8,0,0,14.9,15.8,0.0,0.0,11.3,7.2,0.0,0.0,1.0,0.0,0.0,1.0,0.9776530844816641,0.2102247521189836,58.455147509918206,49.68157879085105,50.24886005190933,58.14537126789141,57.35659142405393,187,51.94313164467392,58.455147509918206,51.94313164467392,58.455147509918206,51.94313164467392,58.455147509918206,51.94313164467392,entity_001,2023-03-20
2023-03-21,62.05964196292504,15.0,0.0,7.2,0,0,15.5,15.7,0.0,0.0,12.8,16.3,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.981124629771712,0.19337647441020586,51.94313164467392,57.88693492959132,57.29598238261443,58.74147227265337,57.69685282264755,188,62.05964196292504,51.94313164467392,62.05964196292504,51.94313164467392,62.05964196292504,51.94313164467392,62.05964196292504,entity_001,2023-03-21
2023-03-22,50.04982394471156,15.7,0.0,5.3,0,0,15.0,14.5,0.0,0.0,7.2,7.4,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.984305844499033,0.17647097349152166,62.05964196292504,67.12077801624044,52.01923918777711,56.30276454814925,57.55618030528573,189,50.04982394471156,62.05964196292504,50.04982394471156,62.05964196292504,50.04982394471156,62.05964196292504,50.04982394471156,entity_001,2023-03-22
2023-03-23,50.3666754432002,15.9,0.0,6.2,0,0,15.7,14.7,0.0,0.0,5.3,9.1,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9871957872910085,0.15951325197263655,50.04982394471156,55.804008964284776,62.684700995495824,55.526002616565734,56.6763213372646,190,50.3666754432002,50.04982394471156,50.3666754432002,50.04982394471156,50.3666754432002,50.04982394471156,50.3666754432002,entity_001,2023-03-23
2023-03-24,58.87166833666307,15.6,0.0,10.9,0,0,15.9,16.2,0.0,0.0,6.2,9.4,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9897936029670716,0.14250832791617088,50.3666754432002,54.87328464711627,58.38831907013852,56.09720028650099,56.710846284873504,191,58.87166833666307,50.3666754432002,58.87166833666307,50.3666754432002,58.87166833666307,50.3666754432002,58.87166833666307,entity_001,2023-03-24
2023-03-25,57.76420096990478,16.0,0.0,11.8,0,1,15.6,15.6,0.0,0.4,10.9,10.0,0.0,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.992098522791769,0.12546123335273648,58.87166833666307,60.93431316341495,69.968350022062,55.644327115999545,55.83912135257656,192,57.76420096990478,58.87166833666307,57.76420096990478,58.87166833666307,57.76420096990478,58.87166833666307,57.76420096990478,entity_001,2023-03-25
2023-03-26,52.04503116019178,16.7,0.0,11.9,0,1,16.0,14.9,0.0,0.0,11.8,11.3,0.0,0.0,1.0,1.0,-0.7818314824680299,0.6234898018587334,0.9941098647022418,0.10837701279187609,57.76420096990478,58.455147509918206,45.93651061257626,54.72859620889576,56.27544424883481,193,52.04503116019178,57.76420096990478,52.04503116019178,57.76420096990478,52.04503116019178,57.76420096990478,52.04503116019178,entity_001,2023-03-26
2023-03-27,52.98469436423145,16.5,0.0,9.3,0,0,16.7,15.5,0.0,0.0,11.9,12.8,0.0,0.0,1.0,0.0,0.0,1.0,0.9958270335100595,0.09126072172931188,52.04503116019178,51.94313164467392,49.68157879085105,54.87739088311827,56.511381075504836,194,52.98469436423145,52.04503116019178,52.98469436423145,52.04503116019178,52.98469436423145,52.04503116019178,52.98469436423145,entity_001,2023-03-27
2023-03-28,51.15582341058254,17.0,0.0,6.7,0,0,16.5,15.0,0.0,0.0,9.3,7.2,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9972495210773451,0.07411742515094437,52.98469436423145,62.05964196292504,57.88693492959132,53.31970251849792,56.030587395575644,195,51.15582341058254,52.98469436423145,51.15582341058254,52.98469436423145,51.15582341058254,52.98469436423145,51.15582341058254,entity_001,2023-03-28
2023-03-29,50.23815684185993,18.3,0.0,6.1,0,0,17.0,15.7,0.0,0.0,6.7,5.3,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.998376906467142,0.056952196034039754,51.15582341058254,50.04982394471156,67.12077801624044,53.34660721809053,54.82468588311989,196,50.23815684185993,51.15582341058254,50.23815684185993,51.15582341058254,50.23815684185993,51.15582341058254,50.23815684185993,entity_001,2023-03-29
2023-03-30,60.964137083416695,18.2,0.0,9.5,0,0,18.3,15.9,0.0,0.0,6.1,6.2,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9992088560679753,0.03977011384605572,50.23815684185993,50.3666754432002,55.804008964284776,54.860530309550036,55.19326646305789,197,60.964137083416695,50.23815684185993,60.964137083416695,50.23815684185993,60.964137083416695,50.23815684185993,60.964137083416695,entity_001,2023-03-30
2023-03-31,57.47398654450179,17.3,0.0,11.9,0,0,18.2,15.6,0.0,0.0,9.5,10.9,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9997451236925734,0.022576263041545485,60.964137083416695,58.87166833666307,54.87328464711627,54.660861482098426,55.37903088429971,198,57.47398654450179,60.964137083416695,57.47398654450179,60.964137083416695,57.47398654450179,60.964137083416695,57.47398654450179,entity_001,2023-03-31
2023-04-01,53.90848906874009,17.3,0.0,14.1,0,1,17.3,16.0,0.0,0.0,11.9,11.8,0.0,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.9999855506507186,0.005375731557583884,57.47398654450179,57.76420096990478,60.93431316341495,54.11004549621775,54.87718630610865,199,53.90848906874009,57.47398654450179,53.90848906874009,57.47398654450179,53.90848906874009,57.47398654450179,53.90848906874009,entity_001,2023-04-01
2023-04-02,59.56726971629041,17.0,0.0,13.7,0,1,17.3,16.7,0.0,0.0,14.1,11.9,0.0,0.0,1.0,1.0,-0.7818314824680299,0.6234898018587334,0.9999300657962057,-0.011826390691832589,53.90848906874009,52.04503116019178,58.455147509918206,55.184651004231846,54.95662360656381,200,59.56726971629041,53.90848906874009,59.56726971629041,53.90848906874009,59.56726971629041,53.90848906874009,59.56726971629041,entity_001,2023-04-02
2023-04-03,47.05268618362823,16.5,0.0,8.4,0,0,17.0,16.5,0.0,0.0,13.7,9.3,0.0,0.0,1.0,0.0,0.0,1.0,0.9995786855478958,-0.029025013321975237,59.56726971629041,52.98469436423145,51.94313164467392,54.33722126414567,54.60730607363197,201,47.05268618362823,59.56726971629041,47.05268618362823,59.56726971629041,47.05268618362823,59.56726971629041,47.05268618362823,entity_001,2023-04-03
2023-04-04,58.41529380732748,14.8,13.6,9.1,0,0,16.5,17.0,0.0,0.0,8.4,6.7,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.9989315138848577,-0.046215046983708354,47.05268618362823,51.15582341058254,62.05964196292504,55.37428846368066,54.34699549108928,202,58.41529380732748,47.05268618362823,58.41529380732748,47.05268618362823,58.41529380732748,47.05268618362823,58.41529380732748,entity_001,2023-04-04
2023-04-05,52.09000638251044,17.5,3.9,21.3,0,0,14.8,18.3,13.6,0.0,9.1,6.1,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9979887423155984,-0.06339140486951038,58.41529380732748,50.23815684185993,50.04982394471156,55.638838398059306,54.492722808074916,203,52.09000638251044,58.41529380732748,52.09000638251044,58.41529380732748,52.09000638251044,58.41529380732748,52.09000638251044,entity_001,2023-04-05
2023-04-06,57.6854459580197,16.7,0.0,8.8,0,0,17.5,18.2,3.9,0.0,21.3,9.5,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9967506498213929,-0.08054900421874167,52.09000638251044,60.964137083416695,50.3666754432002,55.17045395157402,55.01549213056203,204,57.6854459580197,52.09000638251044,57.6854459580197,52.09000638251044,57.6854459580197,52.09000638251044,57.6854459580197,entity_001,2023-04-06
2023-04-07,57.967519137196696,17.0,0.0,8.1,0,0,16.7,17.3,0.0,0.0,8.8,11.9,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9952176027737294,-0.09768276782171598,57.6854459580197,57.47398654450179,58.87166833666307,55.24095860767329,54.95091004488586,205,57.967519137196696,57.6854459580197,57.967519137196696,57.6854459580197,57.967519137196696,57.6854459580197,57.967519137196696,entity_001,2023-04-07
2023-04-08,55.83906817823484,18.6,1.1,7.2,0,1,17.0,17.3,0.0,0.0,8.1,14.1,0.0,0.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.9933900548258936,-0.11478762552212701,57.967519137196696,53.90848906874009,57.76420096990478,55.516755623315404,54.81340055976658,206,55.83906817823484,57.967519137196696,55.83906817823484,57.967519137196696,55.83906817823484,57.967519137196696,55.83906817823484,entity_001,2023-04-08
2023-04-09,58.23467634169644,18.9,0.0,10.4,0,1,18.6,17.0,1.1,0.0,7.2,13.7,0.0,0.0,1.0,1.0,-0.7818314824680299,0.6234898018587334,0.9912685467787256,-0.13185851571739118,55.83906817823484,59.56726971629041,52.04503116019178,55.32638514123055,55.25551807273119,207,58.23467634169644,55.83906817823484,58.23467634169644,55.83906817823484,58.23467634169644,55.83906817823484,58.23467634169644,entity_001,2023-04-09
2023-04-10,57.60640203961053,17.5,0.0,8.0,0,0,18.9,16.5,0.0,0.0,10.4,8.4,0.0,0.0,1.0,0.0,0.0,1.0,0.9888537064205885,-0.1488903868564548,58.23467634169644,47.05268618362823,52.98469436423145,56.83405883494231,55.58564004954398,208,57.60640203961053,58.23467634169644,57.60640203961053,58.23467634169644,57.60640203961053,58.23467634169644,57.60640203961053,entity_001,2023-04-10
2023-04-11,52.384208226295954,17.2,0.0,7.4,0,0,17.5,14.8,0.0,13.6,8.0,9.1,0.0,0.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.986146248341595,-0.16587819893463143,57.60640203961053,58.41529380732748,51.15582341058254,55.97247518050923,55.673381822094946,209,52.384208226295954,57.60640203961053,52.384208226295954,57.60640203961053,52.384208226295954,57.60640203961053,52.384208226295954,entity_001,2023-04-11
2023-04-12,53.06364173122539,17.2,0.0,9.7,0,0,17.2,17.5,0.0,3.9,7.4,21.3,0.0,0.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.9831469737221499,-0.1828169249850199,52.384208226295954,52.09000638251044,50.23815684185993,56.111565944611364,55.87520217133534,210,53.06364173122539,52.384208226295954,53.06364173122539,52.384208226295954,53.06364173122539,52.384208226295954,53.06364173122539,entity_001,2023-04-12
2023-04-13,49.99666733153551,16.1,0.3,12.5,0,0,17.2,16.7,0.0,0.0,9.7,8.8,0.0,0.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.9798567700958665,-0.1997015525660636,53.06364173122539,57.6854459580197,60.964137083416695,55.013168997970766,55.09181147477239,211,49.99666733153551,53.06364173122539,49.99666733153551,53.06364173122539,49.99666733153551,53.06364173122539,49.99666733153551,entity_001,2023-04-13
2023-04-14,53.4318763888327,15.4,0.0,13.5,0,0,16.1,17.0,0.3,0.0,12.5,8.1,0.0,0.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.9762766110869321,-0.21652708524481437,49.99666733153551,57.967519137196696,57.47398654450179,54.36522003391877,54.803089320796026,212,53.4318763888327,49.99666733153551,53.4318763888327,49.99666733153551,53.4318763888327,49.99666733153551,53.4318763888327,entity_001,2023-04-14
